@relation dataset

@attribute ID numeric
@attribute Time date 'yyyy/MM/dd HH:mm:ss:SSS'
@attribute 'Training round' numeric
@attribute inputs-1 numeric
@attribute inputs-2 numeric
@attribute inputs-3 numeric
@attribute inputs-4 numeric
@attribute inputs-5 numeric
@attribute inputs-6 numeric
@attribute inputs-7 numeric
@attribute inputs-8 numeric
@attribute inputs-9 numeric
@attribute inputs-10 numeric
@attribute inputs-11 numeric
@attribute inputs-12 numeric
@attribute inputs-13 numeric
@attribute inputs-14 numeric
@attribute inputs-15 numeric
@attribute inputs-16 numeric
@attribute inputs-17 numeric
@attribute inputs-18 numeric
@attribute inputs-19 numeric
@attribute inputs-20 numeric
@attribute inputs-21 numeric
@attribute inputs-22 numeric
@attribute inputs-23 numeric
@attribute inputs-24 numeric
@attribute inputs-25 numeric
@attribute inputs-26 numeric
@attribute inputs-27 numeric
@attribute inputs-28 numeric
@attribute inputs-29 numeric
@attribute inputs-30 numeric
@attribute outputs-1 numeric
@attribute outputs-2 numeric
@attribute outputs-3 numeric
@attribute outputs-4 numeric

@data
214,'2017/02/12 15:43:32:420',1,414.635742,420.888,40.810738,315.124268,436.639587,64.948059,276.793365,443.014954,67.997429,231.585526,443.570251,65.767723,147.197372,446.552368,59.37439,421.632813,255.568008,61.361561,493.66394,213.417236,81.774017,555.207092,206.184204,84.841095,607.213867,205.574219,82.892258,629.830017,240.927429,67.325867,0,0,0,0
215,'2017/02/12 15:43:32:467',1,412.205688,422.21109,40.5933,315.026978,439.463623,64.812889,275.853241,444.843658,67.925087,230.656982,445.226501,65.718002,147.018402,448.346863,59.355621,423.555481,258.366821,60.984734,494.960938,213.269653,81.59491,556.557129,204.63205,84.63485,609.08606,203.819275,82.628906,634.948425,239.94455,67.263336,0,0,0,0
216,'2017/02/12 15:43:32:513',1,410.780579,422.678833,40.500092,315.577698,440.588409,64.761986,274.541565,445.250946,67.949203,230.186966,445.802246,65.749542,147.246582,448.882324,59.43185,423.555481,258.366821,60.984734,494.960938,213.269653,81.59491,556.557129,204.63205,84.63485,609.08606,203.819275,82.628906,634.948425,239.94455,67.263336,0,0,0,0
217,'2017/02/12 15:43:32:564',1,409.207611,423.070465,40.412941,316.978149,441.892151,64.676773,273.691559,445.723816,67.951302,229.932449,446.352448,65.765488,148.368378,449.983002,59.479717,423.555481,258.366821,60.984734,494.960938,213.269653,81.59491,556.557129,204.63205,84.63485,609.08606,203.819275,82.628906,634.948425,239.94455,67.263336,0,0,0,0
218,'2017/02/12 15:43:32:614',1,407.78772,422.964966,40.265739,316.966248,442.043182,64.53418,273.379944,446.070343,67.850166,229.9086,446.621033,65.699959,148.999069,449.941925,59.466278,423.555481,258.366821,60.984734,494.960938,213.269653,81.59491,556.557129,204.63205,84.63485,609.08606,203.819275,82.628906,634.948425,239.94455,67.263336,0,0,0,0
219,'2017/02/12 15:43:32:664',1,406.409882,423.079163,40.138687,315.489319,441.149323,64.445107,273.572968,446.458893,67.740181,230.125107,446.807678,65.625191,149.104385,449.424133,59.446579,423.555481,258.366821,60.984734,494.960938,213.269653,81.59491,556.557129,204.63205,84.63485,609.08606,203.819275,82.628906,634.948425,239.94455,67.263336,0,0,0,0
220,'2017/02/12 15:43:32:714',1,406.006531,423.245026,40.097034,315.051208,440.818176,64.419601,273.516846,446.335388,67.712151,230.12381,446.663574,65.605881,149.158615,449.074097,59.439339,423.555481,258.366821,60.984734,494.960938,213.269653,81.59491,556.557129,204.63205,84.63485,609.08606,203.819275,82.628906,634.948425,239.94455,67.263336,0,0,0,0
221,'2017/02/12 15:43:32:765',1,406.026794,423.221008,40.082012,314.969421,440.683563,64.408508,273.511749,446.23349,67.700348,230.134766,446.565216,65.594795,149.228973,448.983398,59.426968,423.555481,258.366821,60.984734,494.960938,213.269653,81.59491,556.557129,204.63205,84.63485,609.08606,203.819275,82.628906,634.948425,239.94455,67.263336,0,0,0,0
222,'2017/02/12 15:43:32:815',1,406.016296,423.167328,40.052212,314.967682,440.536896,64.392632,273.556519,446.116119,67.686073,230.195236,446.485168,65.580482,149.309952,448.965973,59.414169,423.555481,258.366821,60.984734,494.960938,213.269653,81.59491,556.557129,204.63205,84.63485,609.08606,203.819275,82.628906,634.948425,239.94455,67.263336,0,0,0,0
223,'2017/02/12 15:43:32:863',1,406.303192,423.040741,39.959564,315.249786,440.235443,64.333321,273.879364,445.83313,67.628456,230.535797,446.269501,65.521317,149.662155,448.886017,59.35384,423.555481,258.366821,60.984734,494.960938,213.269653,81.59491,556.557129,204.63205,84.63485,609.08606,203.819275,82.628906,634.948425,239.94455,67.263336,0,0,0,0
224,'2017/02/12 15:43:32:914',1,407.413788,423.052795,39.934883,315.725494,440.073242,64.282181,274.275848,445.69458,67.560661,231.030014,446.225586,65.431946,150.354858,449.036499,59.225506,423.555481,258.366821,60.984734,494.960938,213.269653,81.59491,556.557129,204.63205,84.63485,609.08606,203.819275,82.628906,634.948425,239.94455,67.263336,0,0,0,0
225,'2017/02/12 15:43:32:966',1,412.220856,423.025879,40.182594,316.68335,439.104675,64.356018,274.948853,444.926178,67.540459,232.120621,446.258545,65.280716,153.076965,450.987335,58.840721,423.555481,258.366821,60.984734,494.960938,213.269653,81.59491,556.557129,204.63205,84.63485,609.08606,203.819275,82.628906,634.948425,239.94455,67.263336,0,0,0,0
226,'2017/02/12 15:43:33:015',1,413.616516,422.82547,40.225437,316.991516,438.888031,64.391861,275.153412,444.689148,67.552155,232.307495,446.018219,65.267761,153.66214,450.771454,58.781998,423.555481,258.366821,60.984734,494.960938,213.269653,81.59491,556.557129,204.63205,84.63485,609.08606,203.819275,82.628906,634.948425,239.94455,67.263336,0,0,0,0
227,'2017/02/12 15:43:33:064',1,417.440735,421.158081,40.400131,318.430969,438.105896,64.63549,276.45517,443.76178,67.755539,233.724869,445.335175,65.416138,156.060654,450.819031,58.837631,423.555481,258.366821,60.984734,494.960938,213.269653,81.59491,556.557129,204.63205,84.63485,609.08606,203.819275,82.628906,634.948425,239.94455,67.263336,0,0,0,0
228,'2017/02/12 15:43:33:115',1,417.53067,420.454529,40.347301,318.777435,437.955597,64.654404,276.773132,443.609283,67.783424,233.897995,445.118073,65.457619,156.2836,450.367188,58.908115,423.555481,258.366821,60.984734,494.960938,213.269653,81.59491,556.557129,204.63205,84.63485,609.08606,203.819275,82.628906,634.948425,239.94455,67.263336,0,0,0,0
229,'2017/02/12 15:43:33:163',1,419.023621,419.410217,40.231361,320.139038,437.511139,64.639633,278.070526,442.879211,67.779816,234.774277,444.08606,65.474915,157.209152,448.309265,58.963661,423.555481,258.366821,60.984734,494.960938,213.269653,81.59491,556.557129,204.63205,84.63485,609.08606,203.819275,82.628906,634.948425,239.94455,67.263336,0,0,0,0
230,'2017/02/12 15:44:19:928',2,282.541595,334.724152,48.762478,284.27478,386.556427,70.530106,285.522614,402.835205,73.4142,276.339478,417.987976,71.524086,254.771988,437.028717,66.512238,420.308075,207.702911,59.646614,477.57666,214.665192,80.41011,533.654663,215.354095,83.401505,584.36438,210.963745,81.638901,667.755493,215.098358,75.489479,0,1,0,0
231,'2017/02/12 15:44:19:980',2,280.942841,335.002563,48.813488,282.91098,386.923126,70.545715,284.396912,403.331238,73.422867,275.344025,418.396545,71.526863,253.77507,437.428589,66.511772,420.102112,207.551727,59.662418,476.770966,214.905701,80.426414,533.021912,215.429047,83.421669,583.54541,211.236511,81.647995,667.041016,215.152679,75.516724,0,1,0,0
232,'2017/02/12 15:44:20:028',2,280.746277,335.062531,48.836231,282.659088,387.040314,70.550522,284.23233,403.506958,73.423431,275.311584,418.544983,71.521873,253.57431,437.539978,66.508072,419.710785,207.697021,59.67569,476.148987,215.041718,80.435219,532.437622,215.506012,83.431671,582.836853,211.504578,81.650208,666.54187,215.117767,75.536324,0,1,0,0
233,'2017/02/12 15:44:20:080',2,279.744751,335.515503,48.804775,281.887817,387.465881,70.51757,283.559998,403.972046,73.390892,274.680298,418.978729,71.491241,252.728317,437.940674,66.487541,418.944092,208.33606,59.670334,475.207886,215.516144,80.428352,531.535522,215.756042,83.429138,581.859619,211.63681,81.649689,665.554565,215.076294,75.547951,0,1,0,0
234,'2017/02/12 15:44:20:133',2,279.076019,335.908386,48.797485,281.393005,387.905457,70.485336,283.167816,404.461426,73.35466,274.289551,419.438995,71.45459,252.235504,438.344055,66.453064,418.263153,208.840027,59.648003,474.284821,215.855164,80.413689,530.661499,215.854034,83.424263,580.872559,211.76535,81.644409,664.605774,215.079956,75.555634,0,1,0,0
235,'2017/02/12 15:44:20:181',2,278.229065,336.460114,48.754608,280.727539,388.389923,70.427261,282.647125,405.004272,73.295944,273.737427,419.948669,71.399879,251.645981,438.830841,66.404053,417.756042,209.193115,59.632523,473.627747,215.993958,80.40416,530.028625,215.8927,83.416794,580.218689,211.766785,81.637741,663.713745,215.344543,75.544556,0,1,0,0
236,'2017/02/12 15:44:20:234',2,277.358398,336.806824,48.746429,279.74176,388.811615,70.394905,281.696838,405.444977,73.260201,272.856934,420.371124,71.359512,250.935684,439.249695,66.354462,417.305023,209.351746,59.629066,473.089355,216.03302,80.399117,529.520996,215.873505,83.411011,579.734558,211.826782,81.626427,662.848145,215.684509,75.525345,0,1,0,0
237,'2017/02/12 15:44:20:288',2,276.995178,337.132904,48.79427,278.937317,389.134949,70.3834,280.955505,405.770264,73.243599,272.105682,420.67218,71.340187,250.406754,439.552216,66.322685,416.790375,209.658752,59.624592,472.467163,215.949097,80.386528,528.918823,215.739044,83.403381,579.194641,211.808624,81.614243,661.938599,215.932556,75.513504,0,1,0,0
238,'2017/02/12 15:44:20:340',2,276.385376,337.420593,48.786179,278.196838,389.305725,70.366928,280.278076,405.943146,73.229614,271.341064,420.825104,71.332344,249.736359,439.728699,66.317741,416.310333,210.089844,59.627686,472.095459,215.974518,80.372902,528.601135,215.646362,83.399445,578.918213,211.768829,81.608307,661.491394,215.99054,75.509583,0,1,0,0
239,'2017/02/12 15:44:20:391',2,276.086487,337.468201,48.790844,277.793335,389.373291,70.356392,279.816589,405.98465,73.219528,271.052734,420.888397,71.31752,249.42041,439.770599,66.301659,415.891541,210.233459,59.622704,471.634552,216.041473,80.359604,528.14679,215.617462,83.395248,578.536377,211.645477,81.608246,660.964233,215.920135,75.509468,0,1,0,0
240,'2017/02/12 15:44:20:442',2,275.95163,337.468536,48.797989,277.609985,389.401886,70.356178,279.629883,405.993011,73.218849,271.104736,420.921082,71.31041,249.263596,439.765076,66.298752,415.443787,210.328125,59.615578,471.116394,216.057892,80.350975,527.612305,215.505554,83.395523,578.014893,211.554596,81.606979,660.526245,215.650635,75.514999,0,1,0,0
241,'2017/02/12 15:44:20:489',2,275.652679,337.46225,48.79388,277.119843,389.395599,70.350197,279.094849,405.966187,73.214417,270.965271,420.920319,71.294907,248.851028,439.736908,66.289825,414.828339,210.140747,59.573429,470.362488,215.937378,80.314026,526.813904,215.371307,83.371536,577.211182,211.442749,81.58802,659.936523,215.22052,75.513451,0,1,0,0
242,'2017/02/12 15:44:20:539',2,274.616302,336.864441,48.822861,275.699188,389.139038,70.348198,277.442322,405.66861,73.204391,269.452026,420.58963,71.268738,247.459015,439.362732,66.241028,413.605682,210.054962,59.50185,469.176422,215.665375,80.250443,525.617188,214.96283,83.328232,576.004395,210.95871,81.552521,658.911865,214.457001,75.493881,0,1,0,0
243,'2017/02/12 15:44:20:590',2,274.304413,335.942688,48.885296,275.098694,388.639709,70.373474,276.74942,405.130981,73.213242,268.625641,420.004639,71.264412,246.832062,438.746094,66.208405,412.26413,210.241638,59.476738,468.272919,215.470093,80.213638,524.779175,214.744293,83.300804,575.153564,210.822235,81.522369,658.150085,214.269531,75.465233,0,1,0,0
244,'2017/02/12 15:44:20:642',2,274.583344,335.350281,48.873959,275.216888,388.110718,70.374245,276.758057,404.545349,73.213493,268.396362,419.402435,71.268478,246.636383,438.122375,66.210373,410.634216,210.777527,59.4944,467.416809,215.301727,80.179054,523.97876,214.730225,83.267853,574.405029,210.816833,81.490753,657.401001,214.348145,75.424866,0,1,0,0
245,'2017/02/12 15:44:20:694',2,274.635315,334.473572,48.854473,275.18396,387.336639,70.388039,276.625854,403.739807,73.22921,268.22522,418.58606,71.284164,246.803497,437.293335,66.219002,409.642487,210.730286,59.473877,466.72522,215.03006,80.146103,523.308594,214.670105,83.241974,573.753052,210.966766,81.465874,656.845459,214.578766,75.409134,0,1,0,0
246,'2017/02/12 15:44:20:748',2,274.916229,333.98053,48.698315,275.182251,386.43219,70.341339,276.493378,402.758484,73.208603,268.083313,417.642426,71.284004,246.881866,436.39621,66.242157,408.030701,211.010193,59.454838,465.753967,215.006744,80.072083,522.422302,214.801544,83.179077,572.894531,211.36142,81.403221,655.973877,215.329834,75.343887,0,1,0,0
247,'2017/02/12 15:44:20:797',2,275.136078,333.798706,48.602043,275.157959,385.944519,70.284904,276.495148,402.266174,73.164192,268.034882,417.162903,71.25251,246.820847,435.903687,66.22567,407.193695,210.960571,59.421417,465.242523,214.97699,80.020142,521.936279,214.834747,83.135651,572.381226,211.488068,81.364037,656.1427,215.012207,75.319305,0,1,0,0
248,'2017/02/12 15:44:20:850',2,275.102936,333.419556,48.571774,274.81015,385.528992,70.24556,276.296661,401.858582,73.121246,268.025208,416.763611,71.205032,246.778534,435.448181,66.179932,405.716675,211.396942,59.389271,464.628174,214.77121,79.912079,521.372742,214.760895,83.040756,571.88385,211.484772,81.279572,656.051636,214.849091,75.248543,0,1,0,0
249,'2017/02/12 15:44:20:906',2,275.054077,333.310974,48.56636,274.794922,385.489441,70.233307,276.549866,401.846405,73.100075,268.260437,416.715485,71.183029,246.957626,435.370087,66.16124,405.174133,211.421509,59.390369,464.388855,214.692596,79.837997,521.156982,214.698975,82.974075,571.735352,211.496216,81.216324,655.840454,215.119751,75.180794,0,1,0,0
250,'2017/02/12 15:44:20:958',2,275.257782,333.508545,48.573616,274.95282,385.560425,70.215729,276.790405,401.889374,73.078918,268.456238,416.737762,71.164223,247.10553,435.365662,66.147942,404.840698,211.40213,59.384087,464.362701,214.681396,79.77903,521.130432,214.682617,82.916786,571.736389,211.447449,81.163727,655.893677,215.260437,75.121918,0,1,0,0
251,'2017/02/12 15:44:21:007',2,275.348602,333.725159,48.51926,275.057831,385.578094,70.18277,276.722778,401.86319,73.058304,268.491272,416.700623,71.149872,247.201035,435.318329,66.144363,404.573212,211.506348,59.407558,464.379028,214.704132,79.751945,521.099548,214.819794,82.881226,571.786133,211.394897,81.13871,655.973999,215.353149,75.090302,0,1,0,0
252,'2017/02/12 15:44:21:057',2,275.430298,333.770081,48.51326,275.033997,385.658173,70.16227,276.554199,401.747406,73.036003,268.677734,416.726135,71.118134,247.352875,435.293762,66.113075,404.111725,211.683167,59.431667,464.374512,214.707733,79.729767,521.076965,214.948608,82.850929,571.909607,211.299072,81.125267,656.172424,215.378967,75.077766,0,1,0,0
253,'2017/02/12 15:44:21:110',2,275.457947,333.934814,48.507034,274.931091,385.674408,70.144714,276.567688,401.598419,73.01226,268.732117,416.751343,71.095879,247.35051,435.313538,66.093315,403.703613,211.751099,59.414932,464.389893,214.517944,79.706734,521.097046,214.916962,82.819893,572.030518,211.162506,81.104034,656.283997,215.399475,75.0578,0,1,0,0
254,'2017/02/12 15:44:21:162',2,275.422729,334.029114,48.494183,274.853668,385.712952,70.128464,276.558258,401.485779,72.991531,268.838745,416.803101,71.074409,247.407623,435.372192,66.07666,403.321594,211.928192,59.393841,464.356445,214.462555,79.67392,521.06958,214.921265,82.781906,572.072266,211.039154,81.076447,656.311523,215.430145,75.03273,0,1,0,0
255,'2017/02/12 15:44:21:209',2,275.362366,334.143799,48.482018,274.634308,385.73468,70.111969,276.459747,401.4375,72.969711,268.695374,416.82901,71.054497,247.286438,435.407593,66.056885,403.055542,212.092865,59.374897,464.261078,214.470001,79.643074,521.004517,214.956726,82.747475,572.055237,210.960236,81.050232,656.226074,215.520813,75.008316,0,1,0,0
256,'2017/02/12 15:44:21:260',2,275.259857,334.163086,48.461155,274.433685,385.758728,70.091774,276.305145,401.409973,72.945206,268.659668,416.834961,71.025192,247.136169,435.450378,66.032043,402.978912,211.995331,59.348907,464.189178,214.471802,79.61203,520.956482,214.92627,82.717789,572.032959,210.940063,81.024696,656.18811,215.596954,74.989975,0,1,0,0
257,'2017/02/12 15:44:21:309',2,275.226379,334.05011,48.428192,274.252869,385.741638,70.052567,276.120758,401.354218,72.899597,269.078796,416.80661,70.955956,246.963913,435.414368,65.978882,402.730713,212.318512,59.335072,464.15979,214.588135,79.58268,520.936279,214.931091,82.69101,572.020752,210.90271,81.003426,656.158203,215.624603,74.974426,0,1,0,0
258,'2017/02/12 15:44:21:358',2,275.292023,333.877686,48.340755,274.171875,385.630402,69.970657,275.975647,401.213501,72.811394,269.240723,416.665466,70.852417,246.799286,435.244446,65.882095,402.668457,212.460785,59.292007,464.166992,214.570648,79.53273,520.973816,214.941925,82.640404,572.045654,210.827667,80.963318,656.503113,215.32312,74.950874,0,1,0,0
259,'2017/02/12 15:44:21:411',2,275.227661,333.649048,48.150249,274.343536,385.441864,69.814743,275.889038,400.982239,72.656563,269.211548,416.437317,70.693535,246.695892,434.976807,65.726616,402.918976,212.238037,59.199471,464.235535,214.461365,79.445129,521.022949,214.840881,82.556747,572.082458,210.618988,80.895393,656.861633,215.003021,74.905869,0,1,0,0
260,'2017/02/12 15:44:21:458',2,275.328735,333.47113,47.999588,274.746063,385.336548,69.69371,276.171753,400.859863,72.532715,269.312134,416.27832,70.570709,246.889526,434.791382,65.603188,403.363586,212.264465,59.086601,464.559631,214.314484,79.330414,521.276672,214.497589,82.450127,572.364746,210.313202,80.79155,657.28833,214.638062,74.821655,0,1,0,0
261,'2017/02/12 15:44:21:509',2,275.388245,333.455902,47.873604,275.089722,385.289917,69.599243,276.385895,400.798401,72.438324,269.397034,416.202667,70.478439,247.178299,434.700531,65.508987,403.8237,212.155914,59.026505,464.870117,214.161743,79.24704,521.56427,214.293121,82.371658,572.665588,210.134033,80.717812,657.623474,214.623322,74.753265,0,1,0,0
262,'2017/02/12 15:44:21:557',2,275.502075,333.471802,47.76553,275.394531,385.264252,69.528313,276.600311,400.767639,72.365738,269.434021,416.154602,70.40834,247.480591,434.634644,65.433304,404.065399,212.061066,58.996773,465.108978,214.110443,79.199226,521.823914,214.249512,82.324913,572.944458,210.151093,80.672798,657.776855,214.886902,74.705917,0,1,0,0
263,'2017/02/12 15:44:21:609',2,275.63208,333.540894,47.693535,275.709808,385.283081,69.48719,276.820679,400.786346,72.325073,269.524841,416.153381,70.370453,247.849304,434.619812,65.391159,404.230286,212.248718,58.968052,465.34021,214.277435,79.157356,522.066895,214.366943,82.288048,573.189087,210.315826,80.639999,657.959656,215.219421,74.676941,0,1,0,0
264,'2017/02/12 15:44:21:660',2,275.841278,333.715485,47.68726,275.685974,385.401733,69.487015,276.811005,400.898926,72.322929,269.609619,416.265259,70.363861,247.825989,434.711517,65.387726,404.264893,212.802917,58.95076,465.594299,214.537048,79.123558,522.341553,214.522766,82.258591,573.446533,210.417358,80.615211,658.277344,215.315796,74.655495,0,1,0,0
265,'2017/02/12 15:44:21:709',2,276.029327,333.887573,47.698586,275.606567,385.561829,69.488152,276.733582,401.037567,72.320793,269.473206,416.415222,70.361694,247.675201,434.845642,65.382477,404.52594,213.090515,58.939297,465.913269,214.85611,79.095467,522.674438,214.682983,82.237923,573.764893,210.528778,80.599922,658.74408,215.356293,74.643379,0,1,0,0
